season,week,player_id,receiver,targets,avg_air_yards,avg_cpoe,target_quality_score,td_rate,data_source
2018,16,00-0031782,E.Rogers,2,2.0,19.06984,0.13281026,0.0,pbp_proxy
2018,16,00-0031787,J.Kumerow,3,15.333333,41.939854,1.7997217,0.33333334,pbp_proxy
2018,16,00-0031941,J.Crowder,7,9.714286,8.088631,0.3168682,0.0,pbp_proxy
2018,16,00-0031972,D.Jennings,3,7.3333335,27.27929,0.9422756,0.0,pbp_proxy
2018,16,00-0032009,A.Humphries,12,5.6666665,9.073262,0.4070247,0.0,pbp_proxy
2018,16,00-0032054,B.Perriman,4,24.0,7.725067,0.56369513,0.0,pbp_proxy
2018,16,00-0032055,D.Funchess,4,12.5,-6.273736,-0.44583595,0.0,pbp_proxy
2018,16,00-0032058,T.Coleman,1,0.0,-74.77133,-2.3184316,0.0,pbp_proxy
2018,16,00-0032062,B.Bell,1,24.0,-35.302845,-1.0580314,0.0,pbp_proxy
2018,16,00-0032063,M.Davis,1,-5.0,-60.07642,-1.7688174,0.0,pbp_proxy
2018,16,00-0032089,B.Parker,3,1.6666666,-11.108113,-0.5108484,0.0,pbp_proxy
2018,16,00-0032128,C.Conley,5,12.8,0.31303328,0.082117796,0.0,pbp_proxy
2018,16,00-0032134,C.Uzomah,5,6.6,18.007065,0.7051891,0.2,pbp_proxy
2018,16,00-0032144,M.Gordon,3,-1.3333334,15.256279,0.32552725,0.0,pbp_proxy
2018,16,00-0032160,Ty.Williams,2,6.5,-15.667257,-0.17133309,0.0,pbp_proxy
2018,16,00-0032170,R.Greene,2,8.0,35.072483,1.3003123,0.0,pbp_proxy
2018,16,00-0032187,D.Johnson,5,9.6,-37.814053,-1.0546526,0.2,pbp_proxy
2018,16,00-0032200,T.Montgomery,1,1.0,-81.455025,-2.539622,0.0,pbp_proxy
2018,16,00-0032211,T.Lockett,5,19.0,27.094818,1.1413076,0.0,pbp_proxy
2018,16,00-0032257,D.Johnson,6,2.5,26.574265,0.8753681,0.0,pbp_proxy
2018,16,00-0032355,C.Rogers,7,2.2857144,20.083714,0.78176224,0.14285715,pbp_proxy
2018,16,00-0032385,S.Shepard,7,14.0,19.144693,0.93673134,0.0,pbp_proxy
2018,16,00-0032392,A.Hooper,2,13.5,42.809574,1.3670583,0.0,pbp_proxy
2018,16,00-0032394,N.Vannett,2,1.5,38.250656,1.5595272,0.5,pbp_proxy
2018,16,00-0032398,C.Moore,1,8.0,34.367252,0.7993715,0.0,pbp_proxy
2018,16,00-0032411,K.Dixon,3,-1.6666666,-16.717886,-0.36634237,0.0,pbp_proxy
2018,16,00-0032543,A.Erickson,2,13.5,37.693653,1.3455764,0.0,pbp_proxy
2018,16,00-0032661,B.Braunecker,1,17.0,34.512856,1.3101109,0.0,pbp_proxy
2018,16,00-0032688,R.Anderson,13,14.153846,13.480224,0.5316836,0.07692308,pbp_proxy
2018,16,00-0032707,A.Jones,5,15.6,-37.217915,-1.081648,0.0,pbp_proxy
2018,16,00-0032741,P.Barber,3,1.6666666,14.719276,0.24389365,0.0,pbp_proxy
2018,16,00-0032760,J.Doctson,6,20.833334,-2.703311,-0.2066766,0.0,pbp_proxy
2018,16,00-0032764,D.Henry,1,-3.0,17.149288,0.60307604,0.0,pbp_proxy
2018,16,00-0032765,M.Thomas,13,6.230769,15.516423,0.4938091,0.07692308,pbp_proxy
2018,16,00-0032775,D.Robinson,3,20.0,22.085182,0.7306091,0.33333334,pbp_proxy
2018,16,00-0032780,J.Howard,3,-2.3333333,-17.01816,-0.49101797,0.0,pbp_proxy
2018,16,00-0032782,W.Smallwood,4,-1.75,26.583214,0.55584157,0.0,pbp_proxy
2018,16,00-0032794,D.Vitale,2,1.5,0.75741005,-0.26997647,0.0,pbp_proxy
2018,16,00-0032795,C.Core,4,15.0,8.083375,0.3595844,0.0,pbp_proxy
2018,16,00-0032813,E.Penny,1,1.0,15.935821,0.4477233,0.0,pbp_proxy
2018,16,00-0032956,A.Janovich,1,3.0,21.430176,0.7587253,0.0,pbp_proxy
2018,16,00-0032964,B.Marshall,1,7.0,-70.06578,-2.208513,0.0,pbp_proxy
2018,16,00-0032966,C.Coleman,1,23.0,-45.732082,-1.2443233,0.0,pbp_proxy
2018,16,00-0032972,D.Booker,5,2.4,-10.610758,-0.46956247,0.0,pbp_proxy
2018,16,00-0032977,R.Higgins,7,5.571429,13.656677,0.46805853,0.14285715,pbp_proxy
2018,16,00-0033025,J.Richard,5,3.6,4.5524635,0.10385159,0.0,pbp_proxy
2018,16,00-0033040,T.Hill,9,13.888889,-13.652676,-0.3625416,0.0,pbp_proxy
2018,16,00-0033045,E.Elliott,6,0.0,2.6980236,-0.01836501,0.0,pbp_proxy
2018,16,00-0033080,S.DeValve,1,1.0,17.437244,0.24088624,0.0,pbp_proxy
2018,16,00-0033094,M.Hall,1,8.0,-60.040974,-2.176878,0.0,pbp_proxy
2018,16,00-0033110,T.Higbee,1,4.0,21.828974,0.83248055,0.0,pbp_proxy
2018,16,00-0033118,K.Drake,5,3.6,8.046671,0.25340047,0.0,pbp_proxy
2018,16,00-0033217,M.Alie-Cox,1,13.0,-48.01567,-1.4170611,0.0,pbp_proxy
2018,16,00-0033251,Z.Pascal,7,8.428572,-15.879804,-0.49675873,0.0,pbp_proxy
2018,16,00-0033280,C.McCaffrey,13,0.53846157,15.927412,0.42157072,0.0,pbp_proxy
2018,16,00-0033282,C.Samuel,13,8.307693,-6.1915684,-0.39350376,0.0,pbp_proxy
2018,16,00-0033288,G.Kittle,12,8.416667,-4.6627555,-0.07675007,0.0,pbp_proxy
2018,16,00-0033292,T.Taylor,1,22.0,55.13146,2.0966296,0.0,pbp_proxy
2018,16,00-0033295,E.McGuire,5,10.4,-2.995977,0.22173008,0.2,pbp_proxy
2018,16,00-0033307,K.Bourne,6,11.0,1.976854,0.2105703,0.0,pbp_proxy
2018,16,00-0033308,M.Breida,1,6.0,23.706896,0.5393527,0.0,pbp_proxy
2018,16,00-0033373,T.Mizzell,2,10.5,37.47611,1.3147515,0.0,pbp_proxy
2018,16,00-0033374,R.Ortiz,1,-2.0,13.09135,0.26986498,0.0,pbp_proxy
2018,16,00-0033375,T.Patrick,5,13.4,-3.591491,-0.16404656,0.0,pbp_proxy
2018,16,00-0033434,B.Wilson,3,12.333333,8.037488,0.39500827,0.0,pbp_proxy
2018,16,00-0033455,A.Firkser,3,4.0,-8.390698,-0.21267954,0.0,pbp_proxy
2018,16,00-0033460,J.Ross,5,6.2,-43.40857,-1.3824277,0.2,pbp_proxy
2018,16,00-0033466,I.McKenzie,8,12.375,-44.755455,-1.6181496,0.0,pbp_proxy
2018,16,00-0033528,J.Sprinkle,3,6.3333335,5.866141,0.15901417,0.0,pbp_proxy
2018,16,00-0033536,M.Williams,3,21.0,-13.111663,-0.67205614,0.0,pbp_proxy
2018,16,00-0033556,T.Cohen,1,4.0,50.80001,1.3868064,0.0,pbp_proxy
2018,16,00-0033562,R.Switzer,3,-3.3333333,14.347238,0.4186264,0.0,pbp_proxy
2018,16,00-0033567,B.Hill,1,3.0,-56.456238,-1.7938465,0.0,pbp_proxy
2018,16,00-0033589,D.Moore,3,8.0,-22.63363,-0.8356229,0.0,pbp_proxy
2018,16,00-0033591,N.Brown,2,5.0,-13.368645,-0.592733,0.0,pbp_proxy
2018,16,00-0033611,R.Seals-Jones,1,3.0,37.54174,0.9051944,0.0,pbp_proxy
2018,16,00-0033627,J.Croom,6,7.3333335,-2.8022926,-0.3901386,0.0,pbp_proxy
2018,16,00-0033658,B.Jarwin,3,5.3333335,-7.3403487,-0.36076683,0.0,pbp_proxy
2018,16,00-0033681,K.Cole,2,9.0,-51.532425,-1.6945093,0.0,pbp_proxy
2018,16,00-0033757,R.Tonyan,1,6.0,28.406996,1.3205255,0.0,pbp_proxy
2018,16,00-0033839,D.Westbrook,8,2.875,16.181955,0.4522209,0.0,pbp_proxy
2018,16,00-0033856,L.Fournette,5,3.0,-10.684473,-0.20081463,0.0,pbp_proxy
2018,16,00-0033857,J.Smith-Schuster,15,8.066667,2.4512732,0.053167418,0.0,pbp_proxy
2018,16,00-0033871,C.Davis,5,8.8,-10.850084,-0.34561536,0.0,pbp_proxy
2018,16,00-0033881,E.Engram,6,8.833333,32.752365,1.2390956,0.0,pbp_proxy
2018,16,00-0033885,D.Njoku,4,7.75,12.492826,0.61886805,0.25,pbp_proxy
2018,16,00-0033891,Z.Jones,9,16.333334,5.7485366,0.22821587,0.11111111,pbp_proxy
2018,16,00-0033893,D.Cook,3,-2.3333333,14.73275,0.46081135,0.0,pbp_proxy
2018,16,00-0033895,G.Everett,6,6.5,11.715205,0.29103637,0.0,pbp_proxy
2018,16,00-0033896,A.Shaheen,2,14.0,-5.1887465,-0.22969693,0.0,pbp_proxy
2018,16,00-0033897,J.Mixon,2,-0.5,20.238623,0.55469465,0.0,pbp_proxy
2018,16,00-0033906,A.Kamara,6,4.8333335,-8.898112,-0.08107632,0.0,pbp_proxy
2018,16,00-0033911,T.Taylor,3,16.0,36.811695,1.4115243,0.0,pbp_proxy
2018,16,00-0033921,C.Godwin,6,11.5,-8.256911,-0.2654012,0.0,pbp_proxy
2018,16,00-0033925,D.Foreman,2,9.0,37.69481,1.4201374,0.5,pbp_proxy
2018,16,00-0033932,K.Golladay,15,13.133333,-19.023071,-0.62785965,0.0,pbp_proxy
2018,16,00-0033933,C.Williams,4,18.5,-34.809994,-0.97102576,0.0,pbp_proxy
2018,16,00-0033943,J.Reynolds,2,11.5,33.02111,1.2566859,0.0,pbp_proxy
2018,16,00-0033948,J.Williams,9,0.44444445,-9.10868,-0.3433997,0.0,pbp_proxy
2018,16,00-0033951,M.Mack,3,1.0,-47.659435,-1.5527207,0.0,pbp_proxy
2018,16,00-0033953,J.Leggett,1,9.0,31.377554,0.98869747,0.0,pbp_proxy
2018,16,00-0034109,P.Lindsay,2,-1.5,19.121313,0.5064724,0.0,pbp_proxy
2018,16,00-0034115,J.Wilson,2,4.0,33.517605,0.9092824,0.0,pbp_proxy
2018,16,00-0034164,T.Cannon,2,4.5,-10.450549,-0.5168777,0.0,pbp_proxy
2018,16,00-0034184,G.Edwards,1,0.0,26.76037,0.885162,0.0,pbp_proxy
2018,16,00-0034253,D.Hilliard,1,0.0,41.316723,1.3001527,0.0,pbp_proxy
2018,16,00-0034272,M.Valdes-Scantling,9,10.555555,-2.5587125,-0.063378856,0.0,pbp_proxy
2018,16,00-0034279,E.St,5,8.8,33.539864,1.3847288,0.0,pbp_proxy
2018,16,00-0034286,R.James,1,4.0,22.633993,0.4541917,0.0,pbp_proxy
2018,16,00-0034317,K.Kirkwood,4,14.5,-11.909236,-0.36971205,0.0,pbp_proxy
2018,16,00-0034331,J.Samuels,3,-0.6666667,21.403366,0.969875,0.33333334,pbp_proxy
2018,16,00-0034348,C.Sutton,10,17.2,5.09931,0.20715822,0.1,pbp_proxy
2018,16,00-0034351,D.Goedert,3,5.3333335,35.88637,1.3295586,0.0,pbp_proxy
2018,16,00-0034353,A.Miller,3,2.3333333,31.22924,1.0932523,0.33333334,pbp_proxy
2018,16,00-0034364,J.Akins,3,17.333334,15.318194,0.7319572,0.0,pbp_proxy
2018,16,00-0034365,I.Thomas,5,13.0,24.946293,0.8280787,0.2,pbp_proxy
2018,16,00-0034367,N.Hines,5,6.8,22.552755,0.75452423,0.0,pbp_proxy
2018,16,00-0034370,D.Hamilton,9,9.111111,2.0192518,0.04095372,0.11111111,pbp_proxy
2018,16,00-0034411,R.Gage,2,26.0,-49.768223,-1.3338346,0.0,pbp_proxy
2018,16,00-0034420,J.Thomas,1,12.0,-27.282806,-1.091996,0.0,pbp_proxy
2018,16,00-0034440,J.Jackson,10,-1.4,-11.004715,-0.36632693,0.0,pbp_proxy
2018,16,00-0034457,J.Adams,1,0.0,-74.205414,-2.32825,0.0,pbp_proxy
2018,16,00-0034487,T.Sherfield,6,6.3333335,24.327217,0.93755376,0.0,pbp_proxy
2018,16,00-0034489,J.Tolliver,3,23.0,-14.116702,-0.21584344,0.0,pbp_proxy
2018,16,00-0034509,K.Ford,4,-2.75,-27.065334,-0.8481612,0.0,pbp_proxy
2018,16,00-0034510,R.Foster,7,18.142857,1.2242004,0.13227612,0.0,pbp_proxy
2018,16,00-0034631,V.Smith,1,35.0,72.269264,3.0,1.0,pbp_proxy
2018,16,00-0034646,B.Powell,2,6.5,-26.61778,-0.8590306,0.0,pbp_proxy
2018,16,00-0034653,D.Burnett,2,10.5,-51.949493,-1.6595551,0.0,pbp_proxy
2018,16,00-0034676,J.Washington,2,35.0,-28.656315,-0.4916185,0.0,pbp_proxy
2018,16,00-0034681,C.Edmonds,2,2.5,-31.056314,-1.29863,0.0,pbp_proxy
2018,16,00-0034753,M.Andrews,2,19.5,50.358112,2.478008,0.5,pbp_proxy
2018,16,00-0034764,M.Gallup,4,13.75,18.717648,0.79927164,0.25,pbp_proxy
2018,16,00-0034765,T.Smith,1,3.0,17.41941,0.5561507,0.0,pbp_proxy
2018,16,00-0034766,C.Herndon,7,9.714286,23.52117,0.8734026,0.14285715,pbp_proxy
2018,16,00-0034772,A.Callaway,1,39.0,-31.891111,-0.5951935,0.0,pbp_proxy
2018,16,00-0034791,N.Chubb,3,-3.3333333,-20.823164,-0.7862667,0.0,pbp_proxy
2018,16,00-0034798,D.Smythe,2,5.0,-14.8323,-0.50966316,0.0,pbp_proxy
2018,16,00-0034799,K.Ballage,4,-1.0,-26.727066,-1.3176434,0.0,pbp_proxy
2018,16,00-0034808,J.Kelly,1,4.0,17.22499,0.6054715,0.0,pbp_proxy
2018,16,00-0034827,D.Moore,7,12.285714,-33.35885,-1.066462,0.0,pbp_proxy
2018,16,00-0034829,M.Gesicki,1,3.0,21.231396,0.4772639,0.0,pbp_proxy
2018,16,00-0034830,H.Hurst,2,6.0,-23.296295,-0.69497377,0.0,pbp_proxy
2018,16,00-0034837,C.Ridley,5,14.2,1.6663914,0.49340963,0.2,pbp_proxy
2018,16,00-0034838,R.Freeman,1,1.0,-83.64739,-2.577682,0.0,pbp_proxy
2018,16,00-0034844,S.Barkley,7,-2.5714285,-5.848007,-0.2857682,0.0,pbp_proxy
2018,16,00-0034860,D.Pettis,5,9.0,-4.450816,-0.28691489,0.0,pbp_proxy
2018,17,00-0021547,A.Gates,2,11.5,-57.562153,-2.3197017,0.0,pbp_proxy
2018,17,00-0022921,L.Fitzgerald,9,12.222222,-10.643981,-0.39086026,0.11111111,pbp_proxy
2018,17,00-0022943,B.Watson,3,11.666667,-1.644956,-0.29020435,0.0,pbp_proxy
2018,17,00-0023564,D.Sproles,3,1.0,-7.282458,-0.3532156,0.0,pbp_proxy
2018,17,00-0024348,K.Williams,1,-1.0,13.075715,0.4456394,0.0,pbp_proxy
2018,17,00-0026035,D.Amendola,5,3.6,6.1602526,-0.07060878,0.0,pbp_proxy
2018,17,00-0026143,M.Ryan,1,1.0,26.908749,1.6809901,1.0,pbp_proxy
2018,17,00-0026176,J.Nelson,12,8.0,5.665558,-0.056868996,0.0,pbp_proxy
2018,17,00-0026986,M.Crabtree,2,2.5,21.419643,0.6322753,0.0,pbp_proxy
2018,17,00-0027029,L.McCoy,3,-4.0,-19.937143,-0.39225075,0.0,pbp_proxy
2018,17,00-0027061,J.Cook,5,6.8,-7.5125704,-0.72861916,0.0,pbp_proxy
2018,17,00-0027139,J.Phillips,2,12.5,34.265076,1.0823159,0.0,pbp_proxy
2018,17,00-0027150,J.Edelman,6,15.0,21.595789,0.84740037,0.16666667,pbp_proxy
2018,17,00-0027215,L.Paulsen,1,4.0,20.757538,0.9386127,0.0,pbp_proxy
2018,17,00-0027531,C.Ivory,1,12.0,60.864094,3.0,0.0,pbp_proxy
2018,17,00-0027656,R.Gronkowski,2,6.5,29.484314,1.05773,0.0,pbp_proxy
2018,17,00-0027691,A.Roberts,4,9.0,11.950346,0.3581192,0.0,pbp_proxy
2018,17,00-0027696,J.Graham,5,5.0,-19.752407,-0.7046662,0.0,pbp_proxy
2018,17,00-0027891,G.Tate,6,5.1666665,-6.111795,-0.25041184,0.0,pbp_proxy
2018,17,00-0027925,J.Develin,1,2.0,20.24886,0.34870738,0.0,pbp_proxy
2018,17,00-0027944,J.Jones,13,13.461538,9.60344,0.5324983,0.07692308,pbp_proxy
2018,17,00-0027966,M.Ingram,2,0.5,13.399732,0.28082907,0.0,pbp_proxy
2018,17,00-0027981,K.Rudolph,5,5.2,5.4903364,-0.18087561,0.0,pbp_proxy
2018,17,00-0027985,L.Kendricks,1,0.0,-74.569115,-2.2751386,0.0,pbp_proxy
2018,17,00-0027996,T.Smith,2,7.5,-51.974,-1.6664885,0.0,pbp_proxy
2018,17,00-0028002,R.Cobb,5,18.8,-29.791492,-0.8677927,0.0,pbp_proxy
2018,17,00-0028042,L.Stocker,2,10.0,-19.20493,-0.35036096,0.5,pbp_proxy
2018,17,00-0028074,A.Sherman,2,2.5,43.149345,1.5471259,0.0,pbp_proxy
2018,17,00-0028083,J.Rodgers,1,1.0,24.17866,0.62151223,0.0,pbp_proxy
2018,17,00-0028087,D.Lewis,4,1.5,-2.5622988,-0.088177,0.0,pbp_proxy
2018,17,00-0028116,A.Robinson,4,28.5,-51.49064,-1.4677685,0.0,pbp_proxy
2018,17,00-0028142,V.Green,1,3.0,-77.48648,-2.3913808,0.0,pbp_proxy
2018,17,00-0028237,C.Hogan,11,13.454545,-0.18858528,-0.0464101,0.0,pbp_proxy
2018,17,00-0028292,N.Bellore,1,-1.0,13.930422,0.6379226,0.0,pbp_proxy
2018,17,00-0028411,D.Inman,6,12.5,28.188635,1.127754,0.16666667,pbp_proxy
2018,17,00-0028434,D.Baldwin,5,12.6,-19.749693,-0.6046741,0.0,pbp_proxy
2018,17,00-0029000,C.Beasley,6,10.833333,36.565876,1.5491636,0.16666667,pbp_proxy
2018,17,00-0029137,A.Jeffery,5,9.6,38.525444,1.3026588,0.2,pbp_proxy
2018,17,00-0029141,A.Morris,1,2.0,19.399214,0.39346722,0.0,pbp_proxy
2018,17,00-0029205,T.Cadet,1,1.0,50.0925,1.1305761,0.0,pbp_proxy
2018,17,00-0029239,B.Bolden,1,-2.0,13.072819,0.56370676,0.0,pbp_proxy
2018,17,00-0029269,T.Benjamin,1,18.0,-58.233315,-1.7528219,0.0,pbp_proxy
2018,17,00-0029319,J.Bellamy,4,12.0,-42.231956,-1.2929851,0.0,pbp_proxy
2018,17,00-0029492,J.Olawale,1,-1.0,-85.41079,-2.6092129,0.0,pbp_proxy
2018,17,00-0029572,J.Wright,4,2.0,-17.201885,-0.22758013,0.0,pbp_proxy
2018,17,00-0029608,T.Hilton,6,12.333333,-21.00627,-0.5774597,0.0,pbp_proxy
2018,17,00-0029613,D.Martin,2,0.5,-28.701561,-1.0839578,0.0,pbp_proxy
2018,17,00-0029615,L.Miller,2,-0.5,18.12025,0.20062076,0.0,pbp_proxy
2018,17,00-0029632,M.Sanu,10,4.3,-2.6513228,-0.04948014,0.0,pbp_proxy
2018,17,00-0029638,M.Floyd,3,9.0,2.5957215,-0.01792778,0.0,pbp_proxy
2018,17,00-0029701,R.Tannehill,1,2.0,36.098576,1.3145908,1.0,pbp_proxy
2018,17,00-0029738,D.Fells,1,0.0,25.906813,0.52359504,0.0,pbp_proxy
2018,17,00-0029854,C.Anderson,3,2.3333333,37.387585,0.9465347,0.0,pbp_proxy
2018,17,00-0029892,K.Juszczyk,2,1.0,-3.8172264,-0.15736209,0.0,pbp_proxy
2018,17,00-0029931,Z.Line,1,7.0,-65.40709,-2.387122,0.0,pbp_proxy
2018,17,00-0030035,A.Thielen,4,13.0,11.718811,0.35204515,0.0,pbp_proxy
2018,17,00-0030061,Z.Ertz,4,5.5,7.156931,-0.15622157,0.0,pbp_proxy
2018,17,00-0030085,K.Stills,7,14.0,-17.875095,-0.6016918,0.0,pbp_proxy
2018,17,00-0030108,R.Griffin,1,7.0,20.344687,0.6448629,0.0,pbp_proxy
2018,17,00-0030216,J.Hill,1,3.0,-82.21813,-2.5257015,0.0,pbp_proxy
2018,17,00-0030279,K.Allen,7,7.714286,-7.564522,-0.2034043,0.0,pbp_proxy
2018,17,00-0030288,R.Burkhead,2,6.5,-11.176453,-0.13603535,0.5,pbp_proxy
2018,17,00-0030300,J.Brown,2,1.0,-3.9666367,-0.23371847,0.0,pbp_proxy
2018,17,00-0030404,C.Thompson,8,1.625,-15.184687,-0.68160045,0.0,pbp_proxy
2018,17,00-0030431,R.Woods,3,9.0,-0.055669785,0.26666704,0.0,pbp_proxy
2018,17,00-0030443,L.Toilolo,4,9.0,40.588505,1.4730635,0.25,pbp_proxy
2018,17,00-0030456,G.Bernard,5,0.2,-31.806635,-1.1384661,0.0,pbp_proxy
2018,17,00-0030470,V.McDonald,6,4.0,-20.493143,-0.4369112,0.0,pbp_proxy
2018,17,00-0030506,T.Kelce,9,8.333333,-13.699066,-0.39899853,0.0,pbp_proxy
2018,17,00-0030525,T.Austin,3,14.333333,-26.920412,-0.46530685,0.0,pbp_proxy
2018,17,00-0030564,D.Hopkins,16,8.8125,6.504898,0.28838456,0.0,pbp_proxy
2018,17,00-0030663,W.Snead,2,10.0,-22.137108,-0.5226308,0.0,pbp_proxy
2018,17,00-0030670,B.Fowler,4,5.75,7.738352,0.32614806,0.0,pbp_proxy
2018,17,00-0030710,T.Burton,6,5.1666665,9.840068,0.3168064,0.0,pbp_proxy
2018,17,00-0030741,R.Nix,1,-2.0,13.28041,0.12817474,0.0,pbp_proxy
2018,17,00-0030780,R.Hewitt,1,1.0,40.869205,0.9780154,1.0,pbp_proxy
2018,17,00-0030821,A.Hurns,1,34.0,70.390594,3.0,0.0,pbp_proxy
2018,17,00-0030874,Dam. Williams,1,-4.0,12.216032,0.3864834,0.0,pbp_proxy
2018,17,00-0031035,X.Grimble,1,3.0,25.60634,1.24675,0.0,pbp_proxy
2018,17,00-0031045,C.Hyde,3,-3.3333333,-22.126806,-0.7132513,0.0,pbp_proxy
2018,17,00-0031051,J.Brown,3,5.6666665,-39.88773,-1.3023304,0.0,pbp_proxy
2018,17,00-0031062,J.White,5,5.8,8.7994795,0.21573451,0.2,pbp_proxy
2018,17,00-0031068,R.Grant,2,7.0,-6.3617077,-0.44852012,0.0,pbp_proxy
2018,17,00-0031075,A.Blue,3,3.6666667,-0.77580005,-0.21625,0.0,pbp_proxy
2018,17,00-0031102,K.Bibbs,5,1.8,-16.076748,-0.80379844,0.0,pbp_proxy
2018,17,00-0031166,S.Roberts,5,5.2,25.875416,1.168435,0.0,pbp_proxy
2018,17,00-0031167,S.Simonson,2,3.5,25.17086,0.6770886,0.0,pbp_proxy
2018,17,00-0031189,T.Jones,4,10.0,30.72971,1.2499259,0.5,pbp_proxy
2018,17,00-0031228,T.Gabriel,4,12.5,29.905277,1.1276683,0.0,pbp_proxy
2018,17,00-0031236,B.Cooks,9,8.222222,-6.166714,-0.09198984,0.22222222,pbp_proxy
2018,17,00-0031273,C.Brate,4,13.0,-13.121398,-0.42816052,0.0,pbp_proxy
2018,17,00-0031339,D.Moncrief,3,12.333333,-1.9842383,-0.15177722,0.0,pbp_proxy
2018,17,00-0031344,C.Latimer,6,20.0,19.40888,0.9423792,0.16666667,pbp_proxy
2018,17,00-0031359,K.Benjamin,1,9.0,54.222984,1.521339,0.0,pbp_proxy
2018,17,00-0031382,J.Landry,9,15.555555,0.11508772,0.2279604,0.11111111,pbp_proxy
2018,17,00-0031387,E.Ebron,6,10.0,6.0661926,0.29007855,0.16666667,pbp_proxy
2018,17,00-0031408,M.Evans,8,10.875,17.318827,0.5495509,0.25,pbp_proxy
2018,17,00-0031544,A.Cooper,11,12.545455,-14.055521,-0.5115005,0.0,pbp_proxy
2018,17,00-0031545,K.White,3,27.0,-2.6344693,0.14392033,0.0,pbp_proxy
2018,17,00-0031547,D.Parker,3,14.666667,-51.77843,-1.576212,0.0,pbp_proxy
2018,17,00-0031549,N.Agholor,6,0.5,10.1626215,0.55250514,0.33333334,pbp_proxy
2018,17,00-0031570,J.Hardy,2,12.0,-62.32617,-2.6884615,0.0,pbp_proxy
2018,17,00-0031585,M.Pruitt,2,8.0,27.549007,0.70613974,0.0,pbp_proxy
2018,17,00-0031588,S.Diggs,10,3.5,5.730938,-0.08090204,0.1,pbp_proxy
2018,17,00-0031599,C.Artis-Payne,2,0.0,13.352993,0.15224887,0.0,pbp_proxy
2018,17,00-0031610,D.Waller,3,4.3333335,26.632116,0.7977746,0.0,pbp_proxy
2018,17,00-0031665,Z.Zenner,2,-1.5,-21.279543,-0.3206607,0.0,pbp_proxy
2018,17,00-0031744,M.LaCosse,8,4.0,-8.2520485,-0.3833013,0.0,pbp_proxy
2018,17,00-0031763,D.Carter,5,1.4,5.0947742,0.025928518,0.0,pbp_proxy
2018,17,00-0031782,E.Rogers,9,5.4444447,9.457266,0.17096537,0.0,pbp_proxy
2018,17,00-0031787,J.Kumerow,4,9.0,6.319374,0.2619853,0.0,pbp_proxy
2018,17,00-0031900,R.Smith,3,-0.6666667,-17.31063,-0.6063015,0.0,pbp_proxy
2018,17,00-0031941,J.Crowder,8,11.625,-51.00924,-1.6225837,0.0,pbp_proxy
2018,17,00-0031951,J.O'Shaughnessy,4,6.0,-5.025566,-0.12193925,0.0,pbp_proxy
2018,17,00-0031972,D.Jennings,5,5.4,-14.929987,-0.8690252,0.0,pbp_proxy
2018,17,00-0032009,A.Humphries,7,10.333333,14.776119,0.3900844,0.0,pbp_proxy
2018,17,00-0032054,B.Perriman,4,12.0,14.620329,0.56195676,0.25,pbp_proxy
2018,17,00-0032058,T.Coleman,1,3.0,41.219063,1.1241906,0.0,pbp_proxy
2018,17,00-0032062,B.Bell,1,-1.0,11.50083,0.113905594,0.0,pbp_proxy
2018,17,00-0032063,M.Davis,3,1.0,-15.509526,-0.6422247,0.0,pbp_proxy
2018,17,00-0032128,C.Conley,3,3.6666667,-67.2222,-2.147188,0.0,pbp_proxy
2018,17,00-0032134,C.Uzomah,1,5.0,23.838497,0.6260831,0.0,pbp_proxy
2018,17,00-0032135,J.James,1,16.0,-56.75798,-1.6980944,0.0,pbp_proxy
2018,17,00-0032144,M.Gordon,3,-1.6666666,15.138566,0.31176504,0.0,pbp_proxy
2018,17,00-0032160,Ty.Williams,3,6.3333335,1.7491022,-0.18232366,0.0,pbp_proxy
2018,17,00-0032187,D.Johnson,4,-2.75,-8.341926,-0.37728253,0.0,pbp_proxy
2018,17,00-0032200,T.Montgomery,3,9.666667,-31.209663,-1.0199736,0.0,pbp_proxy
2018,17,00-0032208,P.Dorsett,5,3.8,30.147161,0.9763782,0.2,pbp_proxy
2018,17,00-0032211,T.Lockett,2,27.0,62.325184,2.754259,0.5,pbp_proxy
2018,17,00-0032257,D.Johnson,4,5.25,-34.12122,-1.0980582,0.0,pbp_proxy
2018,17,00-0032355,C.Rogers,4,11.5,3.925963,0.16729505,0.0,pbp_proxy
2018,17,00-0032385,S.Shepard,9,12.888889,-14.320286,-0.4834652,0.0,pbp_proxy
2018,17,00-0032392,A.Hooper,6,14.0,24.934296,0.82515275,0.0,pbp_proxy
2018,17,00-0032394,N.Vannett,3,0.6666667,-10.28275,-0.32754633,0.0,pbp_proxy
2018,17,00-0032398,C.Moore,3,10.333333,5.901005,0.16418682,0.0,pbp_proxy
2018,17,00-0032411,K.Dixon,1,-4.0,12.761486,0.11702051,0.0,pbp_proxy
2018,17,00-0032543,A.Erickson,6,7.6666665,27.55931,0.91906226,0.0,pbp_proxy
2018,17,00-0032688,R.Anderson,8,9.25,-26.61376,-0.97435474,0.0,pbp_proxy
2018,17,00-0032707,A.Jones,12,7.9166665,-14.833409,-0.52447885,0.0,pbp_proxy
2018,17,00-0032741,P.Barber,1,1.0,19.0233,0.29253304,0.0,pbp_proxy
